x,y,cluster
62.59705,29.76262,45
62.59798,29.74449,3
62.60046,29.75478,6
62.61677,29.68727,19
62.59997,29.754,6
62.60027,29.75372,6
62.59929,29.75441,6
62.59556,29.74167,3
62.60228,29.74396,1
62.60019,29.75393,6
62.61577,29.75035,8
62.64137,29.66014,19
62.60333,29.74433,1
62.77797,29.5505,19
62.78709,29.49023,19
62.60092,29.74732,1
62.60077,29.74888,1
62.57705,29.74232,3
62.5782,29.75993,5
62.60019,29.75408,6
62.60029,29.75387,6
62.61585,29.70088,2
62.59995,29.75377,6
62.76999,30.97397,61
62.76994,30.97378,61
62.76992,30.97364,61
62.7699,30.97131,61
62.77052,30.97802,61
62.77068,30.97737,61
61.68708,29.66676,69
62.37923,30.09292,4
62.48904,29.94352,23
62.59581,29.7511,34
62.60376,29.73468,1
62.59909,29.75456,6
62.59795,29.74371,3
62.60005,29.75385,6
62.8674,29.43972,63
62.87037,29.43458,19
62.60024,29.75394,6
62.61645,29.70487,2
62.65771,29.56094,19
62.65815,29.55711,19
62.61211,29.7728,49
62.61272,29.77335,49
62.61221,29.77259,49
62.59625,29.74861,3
62.79378,29.45581,63
62.79352,29.456,63
62.60031,29.75391,6
62.60033,29.75388,6
62.65985,29.66054,19
62.65869,29.65593,63
62.60045,29.75446,6
62.58085,29.77268,5
62.61617,29.78047,43
62.6174,29.71218,66
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.60459,29.74201,12
62.59824,29.74349,3
62.59824,29.74349,3
62.59824,29.74349,3
62.59824,29.74345,3
62.59824,29.74345,3
62.62461,29.69168,63
62.61315,29.73248,17
62.59824,29.74345,3
62.59824,29.7434,3
62.59824,29.7434,3
62.59822,29.74344,3
62.59809,29.74414,3
62.59809,29.74414,3
62.59809,29.74414,3
62.59809,29.74414,3
62.60046,29.75901,6
62.61661,29.70546,2
62.61663,29.70593,2
62.61643,29.70721,2
62.60111,29.74722,1
62.60327,29.74808,1
62.59809,29.74414,3
62.59809,29.74415,3
62.59826,29.74345,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59822,29.74344,3
62.60133,29.74738,1
62.59822,29.74348,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.61693,29.69549,19
62.59824,29.74345,3
62.59824,29.74349,3
62.59824,29.7434,3
62.59822,29.74344,3
62.59809,29.74414,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59809,29.74415,3
62.59854,29.74389,3
62.08871,30.16429,4
61.91234,29.28485,69
61.86418,28.89819,69
63.11852,29.6483,65
62.61678,29.70567,2
62.61678,29.70567,2
62.61678,29.70567,2
62.61592,29.70776,2
62.61599,29.70594,2
63.19656,29.33748,65
63.19656,29.33748,65
63.14214,29.07472,31
62.61692,29.70639,2
62.6023,29.75479,6
62.59797,29.74361,3
62.59809,29.74448,3
62.92684,28.09069,31
62.92684,28.09069,31
62.89782,28.2054,31
62.89782,28.2054,31
62.88108,28.27952,31
62.88108,28.27952,31
62.87202,28.33202,31
62.60353,29.74213,12
62.6176,29.72609,35
62.61714,29.71566,2
62.61678,29.70605,2
62.61707,29.70647,2
62.62006,29.71145,66
62.61667,29.70572,2
63.23404,29.2371,65
63.23391,29.23719,65
62.61667,29.70512,2
62.61688,29.70631,2
62.61648,29.70581,2
62.61648,29.70581,2
62.61604,29.70526,2
62.61658,29.70608,2
62.61647,29.70518,2
62.61647,29.70518,2
62.61633,29.70488,2
62.61626,29.70544,2
62.6168,29.70586,2
62.61667,29.70581,2
62.61671,29.7058,2
62.59903,29.74553,1
62.61673,29.70567,2
62.62864,29.70188,39
62.62868,29.70183,39
62.62862,29.70191,39
62.62859,29.70196,39
62.62859,29.70196,39
62.62864,29.70198,39
62.62864,29.70198,39
62.62867,29.70193,39
62.61679,29.70562,2
62.61649,29.70655,2
62.59799,29.74469,3
62.61656,29.70591,2
62.59684,29.74429,3
62.61664,29.70567,2
63.23393,29.23782,65
63.23442,29.23714,65
63.23357,29.23876,65
63.17964,29.20241,65
63.23545,29.23846,65
62.61666,29.70567,2
62.43899,28.25353,7
62.43889,28.2538,7
62.61663,29.70596,2
62.61657,29.70565,2
62.598,29.74495,3
62.61678,29.70631,2
62.61698,29.70586,2
62.61664,29.70589,2
62.59791,29.74472,3
62.61661,29.70602,2
62.61661,29.70602,2
62.61666,29.7056,2
62.61637,29.70517,2
62.61689,29.70607,2
62.62912,29.70291,39
62.62868,29.70188,39
62.6167,29.70558,2
62.6166,29.70588,2
62.59942,29.74558,1
62.5983,29.74384,3
62.61685,29.70534,2
62.61689,29.70606,2
62.95697,29.80656,64
63.1184,29.61798,65
63.12006,29.62892,65
63.12866,29.66304,32
63.12885,29.66418,32
63.13115,29.66918,32
63.23608,29.24014,65
63.13952,29.07186,31
63.14236,29.07458,31
63.14221,29.07479,31
63.14222,29.0746,31
63.23397,29.23801,65
63.23887,29.25092,65
63.2327,29.28241,65
63.13117,29.66879,32
63.13133,29.66883,32
63.09396,29.61209,65
63.09436,29.61269,65
63.09428,29.61399,65
63.13003,29.66921,32
63.13064,29.66906,32
63.13054,29.66909,32
62.61675,29.70577,2
62.60289,29.75876,6
62.61676,29.7055,2
62.61916,29.77445,43
62.61693,29.70493,2
62.61698,29.70662,2
62.59806,29.74565,3
62.59775,29.74412,3
62.59616,29.75046,34
62.5962,29.74799,3
62.59779,29.74435,3
62.59801,29.74418,3
62.6164,29.7064,2
62.61672,29.70601,2
62.6195,29.70866,2
62.61979,29.70882,2
62.61638,29.70519,2
62.61701,29.70533,2
62.61701,29.70533,2
62.61689,29.7059,2
62.61697,29.70536,2
62.61659,29.70502,2
62.61674,29.70612,2
62.61668,29.7059,2
62.59795,29.74478,3
62.59801,29.74436,3
62.61659,29.70581,2
62.61666,29.70631,2
62.6168,29.70663,2
62.61667,29.70641,2
62.61667,29.70641,2
62.61686,29.70628,2
62.6197,29.70918,2
62.61981,29.70912,2
62.5983,29.7445,3
62.61668,29.706,2
62.61969,29.70873,2
62.61972,29.70896,2
62.6167,29.70566,2
62.59804,29.74439,3
62.59845,29.74598,1
62.61743,29.77617,26
62.61677,29.70544,2
62.61663,29.70592,2
62.61662,29.70591,2
62.61667,29.70668,2
62.61651,29.70587,2
62.61655,29.70569,2
62.59956,29.74628,1
62.61664,29.70571,2
62.59905,29.74532,1
62.61678,29.70565,2
62.5982,29.74412,3
62.61661,29.70586,2
62.61653,29.70587,2
62.6165,29.70678,2
62.61651,29.7068,2
62.61658,29.70609,2
62.59939,29.74586,1
62.61742,29.77563,26
62.61686,29.7054,2
62.59764,29.74458,3
62.60187,29.74698,1
62.61736,29.77769,43
62.6187,29.78063,43
62.6185,29.78019,43
62.59798,29.74483,3
62.59834,29.74383,3
62.59855,29.74328,3
62.59862,29.74287,3
62.59855,29.74279,3
62.59846,29.74397,3
62.59846,29.74397,3
62.59809,29.74459,3
62.59812,29.74447,3
62.61691,29.70619,2
63.12982,29.66902,32
63.1351,28.99568,31
63.24096,29.21814,65
63.24108,29.21825,65
63.13134,29.6691,32
62.6168,29.70594,2
62.59817,29.74434,3
62.59805,29.74409,3
62.61675,29.70579,2
62.61662,29.70579,2
62.59836,29.74415,3
62.61678,29.70582,2
63.12969,29.6663,32
62.61672,29.70574,2
62.65768,29.61194,19
63.1312,29.66902,32
62.61651,29.70647,2
62.65774,29.61217,19
62.61664,29.70505,2
62.61677,29.70638,2
63.13136,29.66879,32
63.13129,29.66892,32
63.09422,29.61165,65
63.09398,29.61162,65
63.13129,29.66881,32
63.13127,29.66893,32
63.23386,29.23806,65
63.24023,29.25178,65
63.13033,29.66933,32
63.13006,29.66834,32
62.61674,29.70562,2
62.61667,29.70539,2
62.61637,29.7034,2
62.61636,29.70728,2
62.7246,29.86748,64
62.79604,29.85048,64
63.13122,29.66851,32
63.13089,29.66907,32
63.13524,28.99557,31
63.13516,28.99546,31
63.10549,29.03367,31
63.1055,29.03369,31
63.23382,29.23782,65
63.23386,29.23788,65
63.19741,29.33937,65
63.1604,29.49535,65
62.61673,29.70541,2
62.61822,29.7061,2
62.67851,29.79286,43
62.72918,29.86401,64
63.13123,29.66904,32
63.13065,29.66889,32
63.11846,29.64815,65
63.11857,29.64804,65
63.13028,29.66847,32
63.13139,29.66896,32
63.09408,29.6117,65
62.86641,29.85125,64
62.61667,29.70564,2
62.61676,29.70571,2
61.86523,28.88701,69
61.86815,28.88186,69
61.86391,28.89002,69
61.86385,28.88993,69
61.86394,28.89897,69
61.8641,28.89829,69
61.86385,28.88727,69
61.86563,28.88679,69
61.91289,29.28194,69
61.91287,29.28164,69
62.08867,30.16402,4
62.08884,30.16392,4
62.61696,29.70582,2
62.61665,29.70604,2
62.61667,29.70594,2
62.61681,29.70603,2
62.61985,29.70895,2
62.61977,29.70892,2
62.60172,29.75182,1
62.61662,29.70583,2
62.59808,29.74419,3
62.61633,29.70558,2
62.60191,29.75782,6
62.60091,29.7647,20
62.61627,29.70572,2
62.61675,29.70624,2
62.61675,29.70624,2
62.61719,29.70557,2
62.61623,29.70483,2
62.61674,29.7059,2
62.60107,29.73964,14
62.61676,29.70617,2
62.6285,29.70186,39
62.62841,29.70311,39
62.61671,29.7055,2
62.61976,29.70898,2
63.13129,29.66887,32
63.13133,29.66901,32
63.13523,28.99545,31
63.13525,28.99569,31
63.13133,29.66929,32
63.13121,29.66914,32
62.61672,29.70543,2
62.61668,29.7059,2
62.5981,29.74493,3
62.61752,29.77616,43
62.61678,29.70557,2
62.61674,29.70618,2
62.59976,29.74623,1
62.59808,29.74484,3
62.61643,29.70673,2
62.60228,29.74995,1
62.59812,29.74485,3
62.59812,29.74436,3
62.61651,29.70711,2
62.62982,29.70219,39
62.74782,29.35057,7
62.74925,29.34262,7
62.62844,29.70526,39
62.62829,29.70435,39
62.61678,29.70587,2
62.59811,29.74421,3
62.61652,29.70666,2
62.63874,29.64479,19
62.74953,29.34262,7
62.74914,29.3432,7
62.61676,29.70564,2
62.59808,29.74406,3
62.61665,29.70568,2
62.60062,29.74654,1
62.61682,29.70554,2
62.61668,29.70563,2
63.13122,29.66928,32
63.13114,29.66928,32
62.61678,29.70584,2
62.60243,29.74495,1
62.61686,29.70539,2
62.61663,29.70588,2
62.59812,29.74413,3
62.61672,29.70561,2
63.13124,29.66942,32
63.13114,29.66927,32
62.61676,29.70563,2
62.61666,29.70618,2
62.61762,29.70925,2
62.61648,29.70548,2
62.59841,29.74317,3
62.62017,29.7094,27
62.59806,29.745,3
62.61666,29.71091,27
62.59837,29.74494,3
62.61691,29.70581,2
63.13114,29.66924,32
63.13136,29.66896,32
63.13754,29.66161,32
63.13117,29.6692,32
63.09404,29.61183,65
63.094,29.61186,65
63.13128,29.66931,32
63.13123,29.66929,32
63.13129,29.669,32
63.13119,29.66923,32
63.23399,29.23785,65
63.23406,29.23778,65
63.13125,29.66923,32
63.13106,29.66917,32
62.6164,29.70579,2
62.61669,29.70572,2
62.59785,29.74417,3
62.61674,29.70594,2
62.61692,29.70683,2
62.61669,29.70586,2
62.59822,29.74484,3
62.6166,29.70579,2
62.59811,29.74348,3
62.59876,29.74499,3
62.5997,29.74583,1
62.61647,29.70576,2
62.59812,29.74437,3
62.59796,29.74408,3
62.59611,29.74889,10
62.59623,29.74828,3
62.59809,29.74391,3
62.61648,29.70549,2
62.61689,29.70663,2
62.61649,29.70504,2
62.60042,29.74289,3
62.59853,29.74379,3
62.59842,29.74363,3
62.6234,29.70634,66
62.61666,29.70587,2
62.71092,29.84682,64
62.61672,29.70568,2
62.61689,29.75535,8
62.61689,29.75535,8
62.61888,29.73191,35
62.61689,29.70548,2
62.59836,29.74466,3
62.60236,29.74926,1
62.62309,29.69768,19
62.61657,29.70703,2
62.61655,29.70705,2
62.61667,29.70557,2
62.61983,29.70879,2
62.61984,29.70882,2
62.61974,29.70902,2
63.13137,29.66939,32
63.12991,29.6688,32
63.23391,29.238,65
63.23366,29.23771,65
63.13127,29.66893,32
62.64025,29.78316,43
62.6167,29.7057,2
62.61675,29.70565,2
62.73164,28.77493,7
62.78601,28.61843,7
62.94815,27.67199,31
62.90778,27.68725,31
62.83472,27.66439,31
62.89377,27.6767,31
62.62676,29.42214,19
62.62,29.50347,19
62.63405,29.61026,63
62.61715,29.7781,43
62.59802,29.74174,3
62.61663,29.70586,2
62.61991,29.7089,2
62.61984,29.70918,2
62.61912,29.70902,2
62.59864,29.74395,3
62.59864,29.74395,3
62.59854,29.7438,3
62.59865,29.74376,3
62.59882,29.74302,3
62.5986,29.7437,3
62.5979,29.74369,3
62.59847,29.74417,3
62.59811,29.74414,3
62.61658,29.70708,2
62.60122,29.76278,45
62.60102,29.76341,45
62.59971,29.76246,45
62.60018,29.76279,45
62.60102,29.76366,45
62.601,29.76295,45
62.60242,29.76224,45
62.60311,29.76054,45
62.603,29.76076,45
62.60165,29.76149,45
62.60141,29.76147,45
62.61657,29.70707,2
62.59811,29.74439,3
62.61651,29.70651,2
62.59804,29.7442,3
62.61648,29.70718,2
62.61669,29.70568,2
62.61677,29.70578,2
62.61663,29.70618,2
62.6168,29.70629,2
62.61687,29.70689,2
62.60102,29.74767,1
62.73515,29.86903,64
63.13089,29.66898,32
63.13114,29.66976,32
63.13119,29.66895,32
63.13125,29.66939,32
63.13124,29.66978,32
63.13117,29.6694,32
63.23394,29.23798,65
63.2339,29.23782,65
62.61677,29.70563,2
62.65904,29.65491,63
62.65907,29.65472,63
62.61661,29.70587,2
62.61635,29.70747,2
62.60255,29.74939,1
62.59868,29.74496,3
62.59802,29.74429,3
62.60222,29.74816,1
62.61666,29.7059,2
62.61679,29.706,2
62.61709,29.70722,2
62.61709,29.70722,2
62.61663,29.70577,2
62.61663,29.70577,2
62.61666,29.70589,2
62.61673,29.70621,2
62.61613,29.70458,2
62.61648,29.70557,2
62.6167,29.70592,2
62.61682,29.70604,2
62.61678,29.70584,2
62.60233,29.7499,1
62.59813,29.74428,3
62.61646,29.70704,2
62.65151,29.66859,19
62.65887,29.6559,63
62.60434,29.74205,12
62.61628,29.70324,2
62.61669,29.70597,2
62.61649,29.70597,2
62.61666,29.70583,2
62.61682,29.70582,2
62.59798,29.74428,3
62.60951,29.73774,1
62.61672,29.70598,2
62.6127,29.702,2
62.59808,29.74417,3
62.61667,29.70565,2
62.61662,29.70515,2
62.61662,29.70552,2
62.59764,29.74287,3
62.59739,29.74392,3
62.59808,29.74421,3
62.6166,29.70963,2
62.61681,29.70593,2
62.61672,29.70564,2
62.61681,29.70571,2
62.61708,29.77885,43
62.616,29.77906,43
62.61633,29.7785,43
62.61641,29.7777,43
62.61679,29.70596,2
62.61671,29.70575,2
63.13128,29.66902,32
63.13123,29.66914,32
63.13123,29.66914,32
63.23389,29.23631,65
63.23378,29.23826,65
63.23387,29.23741,65
63.23381,29.23822,65
63.23394,29.2374,65
63.23409,29.23684,65
63.23367,29.23811,65
63.23376,29.23881,65
63.23386,29.23802,65
63.23392,29.23733,65
63.23401,29.23774,65
62.94164,28.69996,31
62.92166,28.6523,31
62.92166,28.6523,31
62.95413,28.58356,31
62.8382,27.69327,31
62.83922,27.70035,31
62.95863,28.5671,31
62.93014,28.69941,31
63.23399,29.23819,65
63.23386,29.23775,65
63.13131,29.66893,32
63.11521,29.61532,65
62.6168,29.70559,2
62.61672,29.70582,2
62.6004,29.74343,3
62.59807,29.7444,3
62.59761,29.75777,6
62.59785,29.75749,6
62.59783,29.75733,6
62.59769,29.75256,6
62.59881,29.74603,1
62.59801,29.74433,3
62.61663,29.70582,2
62.59799,29.74413,3
62.61662,29.70587,2
62.6165,29.70639,2
62.59809,29.74448,3
62.59804,29.74434,3
62.60009,29.76117,45
62.60006,29.76142,45
62.59883,29.74425,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.598,29.74391,3
62.61656,29.70581,2
62.61593,29.70476,2
62.616,29.70498,2
62.6166,29.70566,2
62.61615,29.70542,2
62.61669,29.70607,2
62.61754,29.77968,43
62.61623,29.7805,43
62.59801,29.74473,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59804,29.74435,3
62.6165,29.70567,2
62.59792,29.74398,3
62.59628,29.74856,3
62.59617,29.74798,3
62.59741,29.74383,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61616,29.78047,43
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74442,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59816,29.74428,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59792,29.74432,3
62.61656,29.70582,2
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59777,29.74405,3
62.59724,29.74517,3
62.59697,29.7457,3
62.59809,29.74448,3
62.61639,29.70632,2
62.61639,29.70632,2
62.59775,29.74417,3
62.59997,29.74223,3
62.61652,29.70557,2
62.59825,29.74462,3
62.59786,29.74426,3
62.59625,29.7484,3
62.59623,29.74815,3
62.59774,29.74481,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59767,29.74445,3
62.59764,29.74438,3
62.60306,29.73761,1
62.61673,29.70551,2
62.61708,29.70645,2
62.61708,29.70645,2
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59636,29.74811,3
62.59626,29.74821,3
62.59637,29.74846,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.6174,29.71218,66
62.6174,29.71218,66
62.59817,29.74602,1
62.59936,29.7455,1
62.59806,29.74454,3
62.59806,29.74454,3
62.60046,29.76534,20
62.6004,29.76528,20
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.60126,29.74354,3
62.60312,29.74171,12
62.61677,29.7056,2
62.61667,29.70577,2
62.6198,29.70868,2
62.6194,29.70881,2
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59806,29.74454,3
62.59809,29.74448,3
62.6137,29.73794,29
62.61638,29.73493,8
62.59797,29.74435,3
62.59802,29.74397,3
62.59827,29.74316,3
62.57939,29.80523,9
62.56214,29.78161,5
62.57908,29.80499,9
62.57946,29.80568,9
62.57927,29.80638,9
62.57975,29.80784,9
62.598,29.74417,3
62.598,29.74417,3
62.598,29.74417,3
62.598,29.74417,3
62.598,29.74417,3
62.59802,29.74444,3
62.57925,29.8052,9
62.57965,29.80531,9
62.59798,29.74432,3
62.59798,29.74432,3
62.59861,29.76073,45
62.59861,29.76073,45
62.59798,29.74432,3
62.59798,29.74432,3
62.59798,29.74432,3
62.59798,29.74432,3
62.59798,29.74432,3
62.59798,29.74432,3
62.59798,29.74432,3
62.61543,29.71915,2
62.61824,29.7069,2
62.61828,29.70678,2
62.61816,29.70655,2
62.61834,29.70664,2
62.54803,29.81052,51
62.61837,29.70703,2
62.61561,29.67105,19
62.67159,30.92752,61
62.6725,30.9264,61
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61838,29.70672,2
62.59809,29.74448,3
62.61746,29.71983,2
62.60099,29.73993,14
62.5863,29.80222,9
62.61859,29.71383,66
62.61459,29.8284,24
62.61849,29.70705,2
62.59809,29.74448,3
62.61467,29.7433,29
62.59809,29.74448,3
62.59809,29.74448,3
62.61455,29.8283,24
62.61835,29.70799,2
62.61455,29.8283,24
62.6184,29.70727,2
62.61838,29.7072,2
62.61839,29.70745,2
62.61814,29.70495,2
62.61867,29.70832,2
62.61846,29.70831,2
62.61851,29.70603,2
62.59854,29.74323,3
62.59835,29.74376,3
62.61883,29.71159,66
62.61384,29.69537,2
62.61837,29.70653,2
62.59847,29.7605,45
62.59828,29.74446,3
62.59888,29.7428,3
62.61821,29.70677,2
62.61838,29.7068,2
62.61824,29.70674,2
62.61833,29.70695,2
62.61833,29.70695,2
62.61831,29.7075,2
62.61906,29.70891,2
62.61967,29.70871,2
62.59822,29.74383,3
62.59792,29.74424,3
62.59691,29.75949,46
62.59663,29.76004,46
62.59896,29.75685,6
62.59684,29.75988,46
62.59867,29.75959,45
62.59802,29.74444,3
62.60176,29.76289,45
62.60111,29.76288,45
62.58054,29.79828,9
62.598,29.74417,3
62.60426,29.74428,1
62.32318,29.74479,4
62.39316,29.72487,4
62.59812,29.74381,3
62.60362,29.75479,6
62.6038,29.75485,6
62.59809,29.74448,3
62.6191,29.77345,43
62.61963,29.77387,43
62.6206,29.77462,43
62.62072,29.77468,43
62.61893,29.77256,43
62.60431,29.75616,6
62.6049,29.75521,6
62.60225,29.75346,1
62.60221,29.75306,1
62.60501,29.75572,6
62.60831,29.75847,1
62.60918,29.75928,26
62.60943,29.75963,26
62.60726,29.75512,1
62.69636,29.75919,8
62.69643,29.75816,8
62.68764,29.73724,8
62.68764,29.73724,8
62.68889,29.74093,8
62.69017,29.74411,8
62.69181,29.74955,8
62.69327,29.75335,8
62.69355,29.7541,8
62.69621,29.75823,8
62.69621,29.75823,8
62.60713,29.75505,1
62.60732,29.75519,1
62.61126,29.75574,1
62.61108,29.7555,1
62.6095,29.75974,26
62.6048,29.75544,6
62.60724,29.7599,26
62.60199,29.7538,6
62.60534,29.75041,1
62.60465,29.75457,6
62.60461,29.75504,6
62.60447,29.7547,6
62.60455,29.75332,6
62.60416,29.75368,6
62.60508,29.75553,6
62.60442,29.75454,6
62.60429,29.7545,6
62.60401,29.75423,6
62.60918,29.76305,26
62.60469,29.75577,6
62.60374,29.75469,6
62.61757,29.77164,43
62.61901,29.77243,43
62.61892,29.77333,43
62.60412,29.75428,6
62.60384,29.75497,6
62.60398,29.75452,6
62.60395,29.754,6
62.59792,29.74371,3
62.59795,29.74342,3
62.68787,29.67032,19
62.59809,29.74448,3
62.60107,29.76149,45
62.61933,29.6941,19
62.61922,29.6938,19
62.61914,29.69327,19
62.61945,29.69399,19
62.61917,29.69381,19
62.59809,29.74414,3
62.60107,29.76149,45
62.59809,29.74414,3
62.61933,29.69409,19
62.61914,29.69325,19
62.61914,29.69325,19
62.61916,29.6938,19
62.60374,29.74421,1
62.60374,29.74421,1
62.60374,29.74421,1
62.60374,29.74421,1
62.60374,29.74421,1
62.60374,29.74421,1
62.60374,29.74421,1
62.60395,29.74465,1
62.60374,29.74454,1
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.6414,29.84363,24
62.59809,29.74448,3
62.59809,29.74448,3
62.59854,29.74321,3
62.59854,29.74321,3
62.59854,29.74321,3
62.59854,29.74321,3
62.5988,29.74317,3
62.59873,29.7431,3
62.59789,29.74397,3
62.59828,29.74378,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59863,29.7435,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.59809,29.74448,3
62.61923,29.69398,19
62.61964,29.69426,19
62.61928,29.69392,19
62.59786,29.7428,3
62.61928,29.69456,19
62.60327,29.74652,1
62.60087,29.76229,45
62.6192,29.69407,19
62.61931,29.69414,19
62.61917,29.69389,19
62.61928,29.69395,19
62.61938,29.6941,19
62.61928,29.69427,19
62.60359,29.74526,1
62.60359,29.74526,1
62.61949,29.69398,19
62.59967,29.74757,1
62.6036,29.74339,12
62.60396,29.74539,1
62.61905,29.6938,19
62.61911,29.69357,19
62.61931,29.69413,19
62.61931,29.69406,19
62.6193,29.69395,19
62.6191,29.69398,19
62.61927,29.69403,19
62.61923,29.69406,19
62.61933,29.69352,19
62.61903,29.69397,19
62.60375,29.74515,1
62.59807,29.74439,3
62.59712,29.7272,52
62.59821,29.74701,1
62.59841,29.74404,3
62.59699,29.72256,3
61.06311,27.80662,37
62.59711,29.72773,52
62.59809,29.74448,3
61.06182,27.80878,37
61.06386,27.8025,37
61.06034,28.18486,37
61.06347,27.80617,37
62.60363,29.75119,1
62.60369,29.75098,1
62.60359,29.7513,1
62.43852,28.25261,7
62.59915,29.7667,20
62.59916,29.76672,20
62.59818,29.76485,20
62.59726,29.76368,45
62.59706,29.7634,45
62.59829,29.74403,3
62.59866,29.74318,3
62.59496,29.73995,15
62.61373,29.70237,2
62.61307,29.70201,2
62.61299,29.69689,2
62.61273,29.70366,2
62.61299,29.70605,2
62.60401,29.74478,1
62.60396,29.74435,1
62.60281,29.76272,45
62.60281,29.76272,45
62.63359,29.38255,7
62.43815,28.25268,7
62.43841,28.25219,7
62.61313,29.69593,2
62.58031,29.7654,5
62.59531,29.76018,1
62.59627,29.73572,1
62.59626,29.73596,1
62.59629,29.73587,1
62.59809,29.74448,3
62.59863,29.74225,3
62.59862,29.74233,3
61.06192,28.18404,37
61.06418,28.18371,37
61.06447,28.1832,37
61.06455,28.18366,37
61.06431,28.18283,37
61.06885,28.18495,37
61.06859,28.18506,37
61.06829,28.18523,37
61.41769,29.33741,69
61.46325,29.44651,69
62.5785,29.76569,5
62.5796,29.76649,5
62.57959,29.76652,5
62.6068,29.71601,2
62.60635,29.71648,2
62.60634,29.71648,2
62.60136,29.71997,2
62.60145,29.7201,2
62.59639,29.73718,1
62.59642,29.7373,1
62.59736,29.73739,1
62.59851,29.74686,1
62.59852,29.74672,1
62.59855,29.74348,3
62.59855,29.74348,3
62.60368,29.7392,17
62.59847,29.7438,3
62.60381,29.73938,17
62.59825,29.74312,3
62.61309,29.6953,2
62.58075,29.77087,5
62.61629,29.77751,43
62.61652,29.77728,43
62.61612,29.77755,43
62.61565,29.77771,43
62.61709,29.77716,43
62.61851,29.76957,43
62.61859,29.76961,43
62.59902,29.74699,1
62.52346,28.73541,7
62.61663,29.73412,8
62.6147,29.74699,8
62.6149,29.74627,8
62.61573,29.7466,8
62.61487,29.74683,8
62.61481,29.74676,8
62.61482,29.74668,8
62.61501,29.7469,8
62.6147,29.74685,8
62.61455,29.74667,8
62.61561,29.74541,8
62.61448,29.74692,8
62.6037,29.75135,1
62.59869,29.74316,3
62.60377,29.74538,1
62.60406,29.74476,1
62.59903,29.74475,3
62.46543,28.31197,7
62.46513,28.31059,7
62.43899,28.25322,7
62.60482,29.74128,12
62.59845,29.74332,3
62.60383,29.74362,12
62.6039,29.74458,1
62.59874,29.7424,3
62.60427,29.74672,1
62.62173,29.69044,63
62.59809,29.74448,3
62.59809,29.74448,3
62.59791,29.74391,3
62.61917,29.70735,2
62.60348,29.74536,1
62.59809,29.74448,3
62.59823,29.74657,1
62.59809,29.74448,3
62.61942,29.69394,19
62.59809,29.74448,3
62.61888,29.69447,19
62.59809,29.74448,3
62.61928,29.69403,19
62.61925,29.69399,19
